Slice,Count,Total.Area,Average.Size,X.Area,Perim.,Circ.,Solidity
W041_G3_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_7_perp_B.TIF,1,0.006,0.006,0.005,0.338,0.66,0.888
W041_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G4_9_perp_B.TIF,1,0.02,0.02,0.016,1.246,0.161,0.428
W041_G5_10_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_1_para_B.TIF,1,0.007,0.007,0.006,0.375,0.671,0.857
W041_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_5_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_G5_8_perp_B.TIF,1,0.015,0.015,0.012,0.571,0.582,0.836
W041_G5_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W041_positive_B.TIF,9,0.404,0.045,0.318,2.225,0.151,0.394
W042_G1_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G2_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G3_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G3_6_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G5_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G5_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_positive__Atr.TIF,9,0.389,0.043,0.307,2.217,0.147,0.394
W042_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_G5_1_para_B.TIF,1,0.007,0.007,0.006,0.396,0.584,0.915
W042_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W042_positive_B.TIF,9,0.43,0.048,0.339,2.284,0.153,0.396
W043_G1_1_para_Atr.TIF,1,0.016,0.016,0.013,1.14,0.154,0.35
W043_G1_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G1_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G1_6_perp_Atr.TIF,1,0.006,0.006,0.005,0.531,0.267,0.522
W043_G1_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G1_8_perp_Atr.TIF,1,0.036,0.036,0.028,2.229,0.091,0.394
W043_G2_1_para_Atr.TIF,3,0.021,0.007,0.017,0.543,0.327,0.652
W043_G2_2_para_Atr.TIF,3,0.034,0.011,0.026,0.603,0.389,0.722
W043_G2_3_para_Atr.TIF,1,0.073,0.073,0.058,4.352,0.049,0.234
W043_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G2_7_perp_Atr.TIF,1,0.013,0.013,0.01,0.903,0.201,0.525
W043_G2_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G3_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G3_2_para_Atr.TIF,1,0.033,0.033,0.026,1.876,0.116,0.481
W043_G3_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G3_6_perp_Atr.TIF,2,0.017,0.008,0.013,0.605,0.341,0.57
W043_G3_7_perp_Atr.TIF,1,0.017,0.017,0.013,0.811,0.324,0.667
W043_G3_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G4_1_para_Atr.TIF,1,0.034,0.034,0.027,1.898,0.12,0.447
W043_G4_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G4_3_para_Atr.TIF,1,0.015,0.015,0.012,1.135,0.15,0.672
W043_G4_6_perp_Atr.TIF,1,0.007,0.007,0.006,0.506,0.352,0.612
W043_G4_7_perp_Atr.TIF,1,0.048,0.048,0.038,3.229,0.057,0.324
W043_G4_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G5_1_para_Atr.TIF,1,0.014,0.014,0.011,0.824,0.258,0.51
W043_G5_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G5_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G5_6_perp_Atr.TIF,1,0.013,0.013,0.01,0.833,0.241,0.678
W043_G5_7_perp_Atr.TIF,1,0.01,0.01,0.008,0.533,0.426,0.817
W043_G5_8_perp_Atr.TIF,1,0.008,0.008,0.007,0.474,0.466,0.866
W043_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_positive__Atr.TIF,8,0.357,0.045,0.282,2.347,0.135,0.349
W043_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G1_2_para_B.TIF,1,0.024,0.024,0.019,1.341,0.171,0.345
W043_G1_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G2_1_para_B.TIF,1,0.009,0.009,0.007,0.432,0.585,0.887
W043_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G2_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G2_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G3_3_para_B.TIF,1,0.012,0.012,0.009,0.761,0.257,0.709
W043_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_G5_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W043_positive_B.TIF,9,0.436,0.048,0.344,2.309,0.148,0.4
W044_G1_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_G2_1_para_Atr.TIF,3,0.193,0.064,0.152,3.955,0.073,0.412
W044_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_G3_1_para_Atr.TIF,1,0.008,0.008,0.007,0.539,0.361,0.679
W044_G3_6_perp_Atr.TIF,1,0.007,0.007,0.005,0.64,0.21,0.625
W044_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_G4_6_perp_Atr.TIF,1,0.008,0.008,0.006,0.511,0.395,0.712
W044_G5_1_para_Atr.TIF,1,0.012,0.012,0.009,0.626,0.378,0.699
W044_G5_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_negative__Atr.TIF,1,0.01,0.01,0.008,0.696,0.271,0.602
W044_positive__Atr.TIF,8,0.324,0.041,0.255,2.304,0.131,0.341
W044_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_G1_6_perp_B.TIF,1,0.006,0.006,0.005,0.377,0.517,0.754
W044_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W044_positive_B.TIF,9,0.412,0.046,0.325,2.277,0.148,0.394
W045_G1_1_para_Atr.TIF,2,0.014,0.007,0.011,0.564,0.286,0.587
W045_G1_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G1_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G1_6_perp_Atr.TIF,1,0.018,0.018,0.014,0.995,0.231,0.676
W045_G1_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G1_8_perp_Atr.TIF,2,0.044,0.022,0.035,1.231,0.262,0.481
W045_G2_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G2_2_para_Atr.TIF,1,0.007,0.007,0.006,0.372,0.634,0.894
W045_G2_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G2_6_perp_Atr.TIF,1,0.019,0.019,0.015,1.175,0.17,0.565
W045_G2_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G2_8_perp_Atr.TIF,1,0.009,0.009,0.007,0.564,0.369,0.617
W045_G3_1_para_Atr.TIF,1,0.025,0.025,0.019,1.678,0.11,0.527
W045_G3_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G3_3_para_Atr.TIF,1,0.018,0.018,0.014,0.853,0.304,0.549
W045_G3_6_perp_Atr.TIF,3,0.077,0.026,0.061,1.624,0.142,0.409
W045_G3_7_perp_Atr.TIF,2,0.032,0.016,0.025,0.784,0.348,0.635
W045_G3_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G4_1_para_Atr.TIF,1,0.024,0.024,0.019,1.467,0.141,0.347
W045_G4_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G4_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G4_7_perp_Atr.TIF,3,0.032,0.011,0.025,0.643,0.325,0.694
W045_G4_8_perp_Atr.TIF,1,0.022,0.022,0.017,1.208,0.186,0.451
W045_G5_1_para_Atr.TIF,1,0.03,0.03,0.024,1.449,0.181,0.422
W045_G5_2_para_Atr.TIF,1,0.027,0.027,0.021,1.113,0.273,0.724
W045_G5_3_para_Atr.TIF,2,0.019,0.01,0.015,0.734,0.23,0.65
W045_G5_6_perp_Atr.TIF,1,0.013,0.013,0.011,0.949,0.187,0.587
W045_G5_7_perp_Atr.TIF,1,0.006,0.006,0.005,0.394,0.471,0.73
W045_G5_8_perp_Atr.TIF,1,0.011,0.011,0.008,0.552,0.439,0.696
W045_negative__Atr.TIF,1,0.011,0.011,0.009,0.724,0.269,0.587
W045_positive__Atr.TIF,8,0.321,0.04,0.253,2.269,0.132,0.357
W045_G1_1_para_B.TIF,1,0.011,0.011,0.008,0.468,0.615,0.873
W045_G1_2_para_B.TIF,1,0.012,0.012,0.009,0.462,0.679,0.902
W045_G1_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G1_7_perp_B.TIF,1,0.015,0.015,0.012,0.723,0.352,0.708
W045_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G2_3_para_B.TIF,1,0.01,0.01,0.008,0.707,0.251,0.718
W045_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G2_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G3_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G4_7_perp_B.TIF,2,0.034,0.017,0.026,0.793,0.351,0.629
W045_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_G5_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W045_positive_B.TIF,9,0.412,0.046,0.325,2.279,0.148,0.406
W046_G1_1_para_Atr.TIF,2,0.017,0.009,0.014,0.54,0.419,0.78
W046_G1_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G1_6_para_Atr.TIF,1,0.012,0.012,0.01,0.571,0.475,0.769
W046_G1_9_perp_Atr.TIF,3,0.044,0.015,0.034,0.914,0.223,0.639
W046_G2_1_para_Atr.TIF,1,0.064,0.064,0.051,3.866,0.054,0.204
W046_G2_4_para_Atr.TIF,1,0.017,0.017,0.014,0.998,0.218,0.511
W046_G2_6_para_Atr.TIF,1,0.019,0.019,0.015,1.072,0.208,0.551
W046_G2_9_perp_Atr.TIF,1,0.012,0.012,0.01,0.719,0.301,0.619
W046_G3_1_para_Atr.TIF,1,0.009,0.009,0.007,0.667,0.249,0.714
W046_G3_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G3_6_para_Atr.TIF,1,0.02,0.02,0.016,0.979,0.263,0.586
W046_G3_9_perp_Atr.TIF,2,0.04,0.02,0.032,1.301,0.217,0.593
W046_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G4_4_perp_Atr.TIF,1,0.019,0.019,0.015,0.651,0.549,0.808
W046_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G4_9_perp_Atr.TIF,1,0.011,0.011,0.009,0.842,0.203,0.757
W046_G5_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_4_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_6_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_9_perp_Atr.TIF,1,0.029,0.029,0.023,1.624,0.14,0.536
W046_negative__Atr.TIF,1,0.013,0.013,0.01,0.758,0.276,0.587
W046_positive__Atr.TIF,8,0.378,0.047,0.298,2.428,0.134,0.361
W046_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G1_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G1_6_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G1_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G2_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G2_6_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G2_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G3_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G3_6_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G3_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G4_4_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G4_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_4_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_6_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_G5_9_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W046_negative_B.TIF,1,0.011,0.011,0.009,0.659,0.312,0.678
W046_positive_B.TIF,8,0.362,0.045,0.285,2.348,0.142,0.359
W047_G1_1_para_Atr.TIF,1,0.011,0.011,0.009,0.725,0.263,0.688
W047_G1_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G1_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G1_6_perp_Atr.TIF,1,0.016,0.016,0.012,0.839,0.283,0.667
W047_G1_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G1_8_perp_Atr.TIF,1,0.01,0.01,0.008,0.766,0.224,0.477
W047_G2_1_para_Atr.TIF,2,0.013,0.006,0.01,0.482,0.353,0.668
W047_G2_2_para_Atr.TIF,1,0.018,0.018,0.014,0.916,0.266,0.614
W047_G2_3_para_Atr.TIF,1,0.029,0.029,0.023,1.793,0.112,0.324
W047_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G2_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G2_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G3_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G3_2_para_Atr.TIF,2,0.032,0.016,0.026,0.847,0.375,0.655
W047_G3_3_para_Atr.TIF,1,0.023,0.023,0.018,1.027,0.273,0.547
W047_G3_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G3_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G3_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G4_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G4_3_para_Atr.TIF,1,0.011,0.011,0.008,0.449,0.664,0.866
W047_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G4_7_perp_Atr.TIF,1,0.033,0.033,0.026,1.876,0.116,0.472
W047_G4_8_perp_Atr.TIF,2,0.046,0.023,0.036,1.064,0.255,0.642
W047_G5_1_para_Atr.TIF,5,0.082,0.016,0.065,0.948,0.284,0.628
W047_G5_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G5_3_para_Atr.TIF,1,0.009,0.009,0.007,0.442,0.602,0.863
W047_G5_6_perp_Atr.TIF,3,0.027,0.009,0.022,0.678,0.273,0.606
W047_G5_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G5_8_perp_Atr.TIF,4,0.101,0.025,0.08,1.351,0.312,0.646
W047_negative__Atr.TIF,1,0.011,0.011,0.009,0.703,0.287,0.622
W047_positive__Atr.TIF,8,0.349,0.044,0.275,2.33,0.138,0.365
W047_G1_1_para_B.TIF,1,0.007,0.007,0.006,0.602,0.251,0.613
W047_G1_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G1_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G1_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G1_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G2_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G2_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G2_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G2_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G3_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G3_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G3_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G3_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G4_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G4_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G4_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G4_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G5_2_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G5_3_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G5_7_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_G5_8_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W047_negative_B.TIF,1,0.012,0.012,0.009,0.728,0.285,0.614
W047_positive_B.TIF,8,0.372,0.047,0.293,2.426,0.132,0.356
W048_G1_1_para_Atr.TIF,2,0.03,0.015,0.024,0.938,0.215,0.731
W048_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G2_1_para_Atr.TIF,1,0.007,0.007,0.006,0.43,0.487,0.731
W048_G2_6_perp_Atr.TIF,1,0.035,0.035,0.028,1.872,0.125,0.291
W048_G3_1_para_Atr.TIF,1,0.024,0.024,0.019,1.143,0.232,0.597
W048_G3_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G4_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G5_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G5_6_perp_Atr.TIF,3,0.043,0.014,0.034,0.702,0.403,0.689
W048_negative__Atr.TIF,2,0.027,0.013,0.021,0.931,0.223,0.56
W048_positive__Atr.TIF,8,0.363,0.045,0.286,2.363,0.139,0.37
W048_G1_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G1_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G2_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G2_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G3_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G3_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G4_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G4_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G5_1_para_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_G5_6_perp_B.TIF,0,0,NaN,0,NaN,NaN,NaN
W048_negative_B.TIF,1,0.011,0.011,0.009,0.706,0.279,0.603
W048_positive_B.TIF,8,0.344,0.043,0.271,2.267,0.141,0.364
W049_G1_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G1_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G1_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G1_7_perp_Atr.TIF,2,0.025,0.012,0.019,0.719,0.299,0.742
W049_G1_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G2_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G2_2_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G2_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G2_7_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G2_8_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G3_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W049_G3_2_para_Atr.TIF,1,0.032,0.032,0.026,1.769,0.13,0.465
